id_shoot,gk_dis,pla_dis,goal_dis,goal_ang,goalkeeper_overcoming_angle,closest_player_angle,shot_body_part,shot_type,Qt_rivals_cone,Qt_teammate_cone,under_pressure,shot_first_time,shot_one_on_one,Target,shot_statsbomb_xg
72434756-f899-4a7c-838c-587dfdf6d455,17.990275150758524,4.743416490252559,18.337120820892245,17.91147034484387,6.1339475448162695,2.5664083816220877,Left Foot,Open Play,2,0,,True,,0,0.04587026
9815f704-046c-4ca0-979d-492ffd55cb4e,3.106444913401822,0.6708203932499432,8.3773504164503,54.59804799698942,1.5030429212828647,31.759480084812253,Right Foot,Open Play,1,0,,,,1,0.23979652
12340dad-6bb0-4125-8af3-1a21fe959dac,14.708500943332055,0.984885780179615,15.852129194527778,16.542511345984146,3.1474803923834838,107.33912665382012,Left Foot,Open Play,2,0,True,,,0,0.026058875
4204cecc-f9ee-414f-8597-f74cd0aa565d,25.871219530590363,3.361547262794322,29.49610143730863,14.147600532875963,0.5060282711337559,93.84153915795841,Right Foot,Open Play,2,1,,,,0,0.024087537
a6f973e7-2821-4e8c-a9c0-6234ae85501f,6.937578828380967,0.8602325267042534,7.884795495128578,53.26907051683757,1.0015724356554585,21.501434324048336,Head,Open Play,2,0,True,,,0,0.113105506
2e611809-21d2-4b46-8117-d5cd05b0a090,12.894960255851894,1.077032961426903,13.793114224133724,28.358777214485283,1.5492932293316168,45.96585331975844,Head,Open Play,1,0,,,,0,0.042085145
e5509c16-d6c5-4405-a963-697e085fd4f7,9.577577981932588,1.2041594578792265,11.189280584559489,24.964718332304546,3.4647646856936283,4.559950087411898,Left Foot,Open Play,2,1,,,,0,0.0506584
35cb2ec7-523b-4de6-b185-42a3a04ce534,14.436065946094866,0.9486832980505205,12.185236969382256,25.615484320642164,9.088515978526097,56.5921754102912,Right Foot,Open Play,1,1,True,True,,0,0.12820911
4eaa9dfd-b5b5-42a8-85c9-99f7855cee7a,31.765704777322348,7.397972695272669,33.00015151480368,11.589236836454157,1.477934303864201,19.22278755228992,Right Foot,Open Play,2,0,,,,0,0.0071770344
603b89d6-7dd4-467c-b8f3-0f063a76f1af,6.868041933477118,0.5385164807134488,6.574191965557445,35.39871777514906,7.417938170395604,27.665749575037847,Head,Open Play,1,0,True,,,0,0.060817152
3f089edf-f5c8-4477-86ca-9238f41e9b04,9.5524865872714,3.6891733491393386,9.590099061010788,5.195355988904918,2.061226220423685,65.24169038650554,Right Foot,Open Play,0,0,True,,True,0,0.016693382
ddfabbbf-b1d7-4e8e-9254-d5c396a03e93,15.375955254877656,2.7513632984395153,18.509727172489605,23.074470804484797,3.0918951876200778,5.130143887010933,Right Foot,Open Play,2,0,,True,,0,0.05191884
1b1ba6e5-8f8e-4146-b43c-998736e303a9,8.5146931829632,0.7211102550927962,9.386160024205846,46.24623793108439,2.3121085239383494,134.27170304692424,Head,Open Play,1,0,True,,,0,0.0940114
5c0dad5a-0a5e-4cd2-9945-c0b8f540eafe,11.164676439557047,1.0198039027185575,12.909686285886274,32.393175582842204,9.009752339496629,26.489859908546606,Right Foot,Open Play,1,0,,True,,0,0.08523688
71efce2c-bfa9-4f23-9278-e7e091d02597,9.616652224137042,4.7634021455258235,9.148223871331526,34.17442068959436,8.549076820418653,2.5845897191655816,Right Foot,Open Play,2,0,,True,,0,0.34666362
d26b4057-a637-40ce-b7df-a3c47b3d8839,9.660227740586652,2.06155281280883,12.192620719107104,31.069578368971886,2.651597713335111,26.462186333354055,Head,Open Play,1,0,,,,0,0.090553
0c9dc732-7871-4fd2-b1ad-7d106df88d34,9.01387818865998,5.059644256269405,9.403190947758112,26.062719507076935,8.98798285526883,112.52734055610085,Head,Open Play,1,0,,,,0,0.14886747
0be81561-c8a8-4ac8-aab0-d44d91dffdc0,5.470831746635974,3.4014702703389865,15.00833101980364,26.445385980327647,3.1652968047219194,44.42639089483465,Left Foot,Open Play,1,0,,,,0,0.39834383
3a1d75c7-9260-4ffb-82a5-f62e31c35d63,25.80426321366297,5.189412298131649,27.711549938608634,15.031181634838992,0.5816434539060521,133.95975573208216,Right Foot,Open Play,1,0,,,,0,0.034990072
f5bc8aa8-8479-4e46-9fb6-23e3176c96bc,22.72707636278806,10.307764064044152,23.547823678633232,19.113440520748235,0.010667618462765385,33.0214024790218,Right Foot,Open Play,3,1,,True,,0,0.036551747
a8b76c93-357d-4f4e-8e04-65b0b782171b,4.916299421312744,4.916299421312744,10.987720418721981,20.422483115674,41.20794597126849,41.20794597126849,Left Foot,Open Play,0,0,,,True,0,0.48626083
4856d18d-920d-44be-8727-032eb4c3e931,15.423683088030561,3.8118237105091803,13.583077707206122,15.755818137450246,1.228419523239881,119.2710968573452,Right Foot,Open Play,1,0,,True,,0,0.07283369
aa7e3349-d488-4ee6-bb60-4a87da9f8cd3,30.519829619445783,4.924428900898052,32.79817068069497,13.988330416703143,1.3625294965675168,23.259508551842575,Right Foot,Open Play,1,0,,,,0,0.027208682
